uid,product_id,brand,experiment_name,quantity,amount,total_amount
0iHyCOPGPJ6DzE7BUwssrL,10765,Bens Original,Control,1,2.6,5.1
6yGuPL4CDmcScZKxal2Gfo,10755,Pataks,Experiment 2,1,3.25,10.95
6yGuPL4CDmcScZKxal2Gfo,10756,Pataks,Experiment 2,1,2.4,10.95
6yGuPL4CDmcScZKxal2Gfo,10783,Sharwoods,Experiment 2,1,2.8,10.95
6yGuPL4CDmcScZKxal2Gfo,10770,Sharwoods,Experiment 2,1,2.5,10.95
5crME4ZT8iF42IRg41STlo,10757,Pataks,Experiment 1,1,2.4,11.9
5crME4ZT8iF42IRg41STlo,10762,Pataks,Experiment 1,1,3.25,11.9
5crME4ZT8iF42IRg41STlo,10763,Pataks,Experiment 1,1,2.4,11.9
5crME4ZT8iF42IRg41STlo,10769,The Spice Tailor,Experiment 1,1,3.85,11.9
3g1W1UXMmjd6qr5YLSSM2r,10742,Pataks,Control,1,2.4,4.9
3g1W1UXMmjd6qr5YLSSM2r,10761,Sharwoods,Control,1,2.5,4.9
2wJy78soCoU17CwnDod8TF,10777,Sharwoods,Control,1,2.5,10.4
2wJy78soCoU17CwnDod8TF,10742,Pataks,Control,1,2.4,10.4
2wJy78soCoU17CwnDod8TF,10780,Loyd Grossman,Control,1,3.0,10.4
2wJy78soCoU17CwnDod8TF,10761,Sharwoods,Control,1,2.5,10.4
0ol84QQXT1RI1Jp52akqSi,10790,Sharwoods,Experiment 2,1,2.8,2.8
1o06SZJTuZAGWGXk102az3,10738,Pataks,Experiment 1,1,2.4,5.2
1o06SZJTuZAGWGXk102az3,10782,Sharwoods,Experiment 1,1,2.8,5.2
08ovOAPkqBLjoU56sKg1qC,10770,Sharwoods,Experiment 2,1,2.5,5.0
08ovOAPkqBLjoU56sKg1qC,10744,Sharwoods,Experiment 2,1,2.5,5.0
2z3bAEY5NfN5iNvZ8d7Xs9,10748,The Spice Tailor,Control,3,11.55,29.5
2z3bAEY5NfN5iNvZ8d7Xs9,10772,The Spice Tailor,Control,1,3.85,29.5
2z3bAEY5NfN5iNvZ8d7Xs9,10771,Loyd Grossman,Control,1,3.0,29.5
2z3bAEY5NfN5iNvZ8d7Xs9,10747,The Spice Tailor,Control,1,3.85,29.5
2z3bAEY5NfN5iNvZ8d7Xs9,10765,Bens Original,Control,1,2.6,29.5
2z3bAEY5NfN5iNvZ8d7Xs9,10782,Sharwoods,Control,1,2.8,29.5
2z3bAEY5NfN5iNvZ8d7Xs9,10760,Pataks,Control,1,1.85,29.5
2pfiEEPeXiC4iARoGB25sQ,10761,Sharwoods,Experiment 1,1,2.5,12.2
2pfiEEPeXiC4iARoGB25sQ,10742,Pataks,Experiment 1,1,2.4,12.2
2pfiEEPeXiC4iARoGB25sQ,10752,Pataks,Experiment 1,1,2.4,12.2
2pfiEEPeXiC4iARoGB25sQ,10743,Pataks,Experiment 1,1,2.4,12.2
2pfiEEPeXiC4iARoGB25sQ,10751,Sharwoods,Experiment 1,1,2.5,12.2
1VDon9bl6rH7u9IKaIAmhl,10751,Sharwoods,Experiment 1,1,2.5,6.85
1VDon9bl6rH7u9IKaIAmhl,10766,Pataks,Experiment 1,1,1.85,6.85
1VDon9bl6rH7u9IKaIAmhl,10770,Sharwoods,Experiment 1,1,2.5,6.85
0n66BGonvjg2xIYO958gs1,10756,Pataks,Experiment 2,1,2.4,9.8
0n66BGonvjg2xIYO958gs1,10745,Sharwoods,Experiment 2,2,5.0,9.8
0n66BGonvjg2xIYO958gs1,10763,Pataks,Experiment 2,1,2.4,9.8
0NfPoHo599WGnA4gKGn9CM,10752,Pataks,Experiment 2,1,2.4,10.7
0NfPoHo599WGnA4gKGn9CM,10782,Sharwoods,Experiment 2,1,2.8,10.7
0NfPoHo599WGnA4gKGn9CM,10753,Loyd Grossman,Experiment 2,1,3.0,10.7
0NfPoHo599WGnA4gKGn9CM,10776,Sharwoods,Experiment 2,1,2.5,10.7
3ms5imFEy6BTvQmrzZBpaU,10746,Pataks,Experiment 1,1,3.25,5.65
3ms5imFEy6BTvQmrzZBpaU,10750,Pataks,Experiment 1,1,2.4,5.65
2st3j2J0W19mgZ3HA73G89,10758,Pataks,Experiment 2,1,3.25,3.25
7tsmOZDBPWbhoPfcvnec0f,10786,Sharwoods,Experiment 1,2,4.0,4.0
6Rqi8CAnvIz60FkpiHD6t2,10739,Sharwoods,Control,1,2.5,14.55
6Rqi8CAnvIz60FkpiHD6t2,10765,Bens Original,Control,2,5.2,14.55
6Rqi8CAnvIz60FkpiHD6t2,10766,Pataks,Control,1,1.85,14.55
6Rqi8CAnvIz60FkpiHD6t2,10745,Sharwoods,Control,1,2.5,14.55
6Rqi8CAnvIz60FkpiHD6t2,10761,Sharwoods,Control,1,2.5,14.55
5AkyHuR60JejJyszMye4Lv,10779,The Spice Tailor,Experiment 2,5,19.25,31.45
5AkyHuR60JejJyszMye4Lv,10748,The Spice Tailor,Experiment 2,1,3.85,31.45
5AkyHuR60JejJyszMye4Lv,10777,Sharwoods,Experiment 2,1,2.5,31.45
5AkyHuR60JejJyszMye4Lv,10765,Bens Original,Experiment 2,1,2.6,31.45
5AkyHuR60JejJyszMye4Lv,10755,Pataks,Experiment 2,1,3.25,31.45
6wH9xutL07R83Fh4pZ700J,10770,Sharwoods,Experiment 2,1,2.5,11.85
6wH9xutL07R83Fh4pZ700J,10761,Sharwoods,Experiment 2,2,5.0,11.85
6wH9xutL07R83Fh4pZ700J,10766,Pataks,Experiment 2,1,1.85,11.85
6wH9xutL07R83Fh4pZ700J,10744,Sharwoods,Experiment 2,1,2.5,11.85
4X1i1fBYGPbKWrxXM0n6qd,10768,The Spice Tailor,Experiment 1,1,3.85,3.85
4VADqHGTCToCiH4EK9ymsb,10766,Pataks,Experiment 1,1,1.85,6.25
4VADqHGTCToCiH4EK9ymsb,10789,Sharwoods,Experiment 1,1,2.0,6.25
4VADqHGTCToCiH4EK9ymsb,10763,Pataks,Experiment 1,1,2.4,6.25
49fVCubJlqgLMeGkXPLZTg,10770,Sharwoods,Experiment 1,1,2.5,2.5
3WJ4iPAhkAiFAGbtBdF4wE,10767,Sharwoods,Experiment 2,1,2.5,2.5
0G6NIEstvWY7m7w32rmevg,10744,Sharwoods,Control,2,5.0,12.6
0G6NIEstvWY7m7w32rmevg,10738,Pataks,Control,1,2.4,12.6
0G6NIEstvWY7m7w32rmevg,10752,Pataks,Control,1,2.4,12.6
0G6NIEstvWY7m7w32rmevg,10782,Sharwoods,Control,1,2.8,12.6
1ogtwNXxvguFRrn23lSclj,10782,Sharwoods,Experiment 2,1,2.8,12.15
1ogtwNXxvguFRrn23lSclj,10779,The Spice Tailor,Experiment 2,1,3.85,12.15
1ogtwNXxvguFRrn23lSclj,10777,Sharwoods,Experiment 2,1,2.5,12.15
1ogtwNXxvguFRrn23lSclj,10771,Loyd Grossman,Experiment 2,1,3.0,12.15
4WBG0HA39rV2YttkqBagTZ,10782,Sharwoods,Control,1,2.8,7.9
4WBG0HA39rV2YttkqBagTZ,10751,Sharwoods,Control,1,2.5,7.9
4WBG0HA39rV2YttkqBagTZ,10765,Bens Original,Control,1,2.6,7.9
3yjRgxMsmAOtsACsXOohCQ,10742,Pataks,Experiment 1,1,2.4,4.9
3yjRgxMsmAOtsACsXOohCQ,10745,Sharwoods,Experiment 1,1,2.5,4.9
477naJxS5ERu0RG9SYAkuK,10736,Pataks,Control,1,2.4,2.4
1w6RP5xDHngUGGhB4WrqwR,10777,Sharwoods,Control,1,2.5,15.7
1w6RP5xDHngUGGhB4WrqwR,10759,Sharwoods,Control,1,2.5,15.7
1w6RP5xDHngUGGhB4WrqwR,10742,Pataks,Control,1,2.4,15.7
1w6RP5xDHngUGGhB4WrqwR,10783,Sharwoods,Control,1,2.8,15.7
1w6RP5xDHngUGGhB4WrqwR,10740,Sharwoods,Control,1,2.5,15.7
1w6RP5xDHngUGGhB4WrqwR,10780,Loyd Grossman,Control,1,3.0,15.7
79OgxZsNQkQOM2l6oO8yoh,10739,Sharwoods,Experiment 1,1,2.5,2.5
6MPGTouIGaQN4ZWlMjkBMK,10765,Bens Original,Experiment 1,1,2.6,7.8
6MPGTouIGaQN4ZWlMjkBMK,10742,Pataks,Experiment 1,1,2.4,7.8
6MPGTouIGaQN4ZWlMjkBMK,10783,Sharwoods,Experiment 1,1,2.8,7.8
4CT5eVj7xg7p3p4JUBwl6J,10736,Pataks,Control,1,2.4,5.4
4CT5eVj7xg7p3p4JUBwl6J,10764,Pataks,Control,1,3.0,5.4
6OMVvfouO57lbq0iMc4eJu,10758,Pataks,Control,1,3.25,5.65
6OMVvfouO57lbq0iMc4eJu,10742,Pataks,Control,1,2.4,5.65
39bbUBok17McqqF95hZ1in,10761,Sharwoods,Experiment 1,1,2.5,7.3
39bbUBok17McqqF95hZ1in,10736,Pataks,Experiment 1,1,2.4,7.3
39bbUBok17McqqF95hZ1in,10738,Pataks,Experiment 1,1,2.4,7.3
2FZGqZeHkKl1P9pvTnSU2k,10779,The Spice Tailor,Experiment 1,1,3.85,22.85
2FZGqZeHkKl1P9pvTnSU2k,10740,Sharwoods,Experiment 1,1,2.5,22.85
2FZGqZeHkKl1P9pvTnSU2k,10777,Sharwoods,Experiment 1,1,2.5,22.85
2FZGqZeHkKl1P9pvTnSU2k,10789,Sharwoods,Experiment 1,1,2.0,22.85
2FZGqZeHkKl1P9pvTnSU2k,10780,Loyd Grossman,Experiment 1,3,9.0,22.85
2FZGqZeHkKl1P9pvTnSU2k,10771,Loyd Grossman,Experiment 1,1,3.0,22.85
5tyOD5rnMeyKrttVa5UcqZ,10767,Sharwoods,Control,1,2.5,19.75
5tyOD5rnMeyKrttVa5UcqZ,10743,Pataks,Control,1,2.4,19.75
5tyOD5rnMeyKrttVa5UcqZ,10780,Loyd Grossman,Control,2,6.0,19.75
5tyOD5rnMeyKrttVa5UcqZ,10752,Pataks,Control,1,2.4,19.75
5tyOD5rnMeyKrttVa5UcqZ,10765,Bens Original,Control,1,2.6,19.75
5tyOD5rnMeyKrttVa5UcqZ,10749,The Spice Tailor,Control,1,3.85,19.75
7ugpLqJe10ImBwAK1IHebg,10742,Pataks,Control,1,2.4,10.1
7ugpLqJe10ImBwAK1IHebg,10772,The Spice Tailor,Control,1,3.85,10.1
7ugpLqJe10ImBwAK1IHebg,10748,The Spice Tailor,Control,1,3.85,10.1
0wUSWSaQaPaQc4pbYdcuc9,10793,Sharwoods,Experiment 2,1,2.8,8.8
0wUSWSaQaPaQc4pbYdcuc9,10780,Loyd Grossman,Experiment 2,1,3.0,8.8
0wUSWSaQaPaQc4pbYdcuc9,10771,Loyd Grossman,Experiment 2,1,3.0,8.8
3Jdkm0d4I6JlVHgAH3AenN,10751,Sharwoods,Experiment 2,1,2.5,13.2
3Jdkm0d4I6JlVHgAH3AenN,10770,Sharwoods,Experiment 2,1,2.5,13.2
3Jdkm0d4I6JlVHgAH3AenN,10790,Sharwoods,Experiment 2,2,5.6,13.2
3Jdkm0d4I6JlVHgAH3AenN,10765,Bens Original,Experiment 2,1,2.6,13.2
32OUjPqWJjOZKzUve3jI3t,10793,Sharwoods,Experiment 2,1,2.8,5.8
32OUjPqWJjOZKzUve3jI3t,10780,Loyd Grossman,Experiment 2,1,3.0,5.8
1LZia0u0iCLXwiWsjqFHqH,10751,Sharwoods,Control,1,2.5,13.85
1LZia0u0iCLXwiWsjqFHqH,10777,Sharwoods,Control,1,2.5,13.85
1LZia0u0iCLXwiWsjqFHqH,10782,Sharwoods,Control,2,5.6,13.85
1LZia0u0iCLXwiWsjqFHqH,10774,Pataks,Control,1,3.25,13.85
6QGgoOrHCKOX8QbWBMRdGe,10761,Sharwoods,Control,1,2.5,13.15
6QGgoOrHCKOX8QbWBMRdGe,10777,Sharwoods,Control,1,2.5,13.15
6QGgoOrHCKOX8QbWBMRdGe,10746,Pataks,Control,1,3.25,13.15
6QGgoOrHCKOX8QbWBMRdGe,10752,Pataks,Control,1,2.4,13.15
6QGgoOrHCKOX8QbWBMRdGe,10740,Sharwoods,Control,1,2.5,13.15
6pWsrYPdLbacC1JaHsqlFv,10772,The Spice Tailor,Experiment 2,2,7.7,20.0
6pWsrYPdLbacC1JaHsqlFv,10738,Pataks,Experiment 2,1,2.4,20.0
6pWsrYPdLbacC1JaHsqlFv,10793,Sharwoods,Experiment 2,1,2.8,20.0
6pWsrYPdLbacC1JaHsqlFv,10762,Pataks,Experiment 2,1,3.25,20.0
6pWsrYPdLbacC1JaHsqlFv,10779,The Spice Tailor,Experiment 2,1,3.85,20.0
74WEODyP7JKALzWDQ3y1Bz,10777,Sharwoods,Experiment 2,1,2.5,2.5
1nGpedeW5YyzNnMlXRkrws,10736,Pataks,Control,2,4.8,15.7
1nGpedeW5YyzNnMlXRkrws,10771,Loyd Grossman,Control,1,3.0,15.7
1nGpedeW5YyzNnMlXRkrws,10765,Bens Original,Control,1,2.6,15.7
1nGpedeW5YyzNnMlXRkrws,10784,Sharwoods,Control,1,2.8,15.7
1nGpedeW5YyzNnMlXRkrws,10777,Sharwoods,Control,1,2.5,15.7
3xCXvYt8r2cr2C6F85OlLu,10779,The Spice Tailor,Experiment 1,1,3.85,11.55
3xCXvYt8r2cr2C6F85OlLu,10748,The Spice Tailor,Experiment 1,1,3.85,11.55
3xCXvYt8r2cr2C6F85OlLu,10772,The Spice Tailor,Experiment 1,1,3.85,11.55
6uYXtuAI7IXGj4b3KHLssW,10764,Pataks,Control,1,3.0,8.7
6uYXtuAI7IXGj4b3KHLssW,10760,Pataks,Control,1,1.85,8.7
6uYXtuAI7IXGj4b3KHLssW,10773,The Spice Tailor,Control,1,3.85,8.7
1DV62Jg9exsqyap4Pk6tfP,10761,Sharwoods,Experiment 2,1,2.5,5.0
1DV62Jg9exsqyap4Pk6tfP,10770,Sharwoods,Experiment 2,1,2.5,5.0
7xxuIWXU6OIlHfpPHOVDXu,10773,The Spice Tailor,Control,1,3.85,12.6
7xxuIWXU6OIlHfpPHOVDXu,10776,Sharwoods,Control,1,2.5,12.6
7xxuIWXU6OIlHfpPHOVDXu,10747,The Spice Tailor,Control,1,3.85,12.6
7xxuIWXU6OIlHfpPHOVDXu,10757,Pataks,Control,1,2.4,12.6
7Dv8EGRiH1fgA5E7vOE56L,10752,Pataks,Experiment 2,1,2.4,4.8
7Dv8EGRiH1fgA5E7vOE56L,10743,Pataks,Experiment 2,1,2.4,4.8
1qvCqjRQHlKZHgsPKDpRUx,10740,Sharwoods,Experiment 1,2,5.0,13.25
1qvCqjRQHlKZHgsPKDpRUx,10788,Sharwoods,Experiment 1,1,2.0,13.25
1qvCqjRQHlKZHgsPKDpRUx,10760,Pataks,Experiment 1,1,1.85,13.25
1qvCqjRQHlKZHgsPKDpRUx,10787,Sharwoods,Experiment 1,1,2.0,13.25
1qvCqjRQHlKZHgsPKDpRUx,10736,Pataks,Experiment 1,1,2.4,13.25
5VVV9WpYXTkekxxt0VE4m3,10752,Pataks,Control,1,2.4,4.25
5VVV9WpYXTkekxxt0VE4m3,10778,Pataks,Control,1,1.85,4.25
2J0E3kVNtnqCUXYf5hoG1x,10738,Pataks,Experiment 1,1,2.4,4.8
2J0E3kVNtnqCUXYf5hoG1x,10757,Pataks,Experiment 1,1,2.4,4.8
3QIjCaQ5F3wBlwvprAvlpi,10759,Sharwoods,Experiment 1,1,2.5,7.4
3QIjCaQ5F3wBlwvprAvlpi,10751,Sharwoods,Experiment 1,1,2.5,7.4
3QIjCaQ5F3wBlwvprAvlpi,10757,Pataks,Experiment 1,1,2.4,7.4
1bMMnCN0UZAK8xnP9lPe5w,10752,Pataks,Experiment 2,1,2.4,5.0
1bMMnCN0UZAK8xnP9lPe5w,10765,Bens Original,Experiment 2,1,2.6,5.0
37gpixTj61D3oU6pKdoKbH,10765,Bens Original,Experiment 2,1,2.6,8.1
37gpixTj61D3oU6pKdoKbH,10780,Loyd Grossman,Experiment 2,1,3.0,8.1
37gpixTj61D3oU6pKdoKbH,10770,Sharwoods,Experiment 2,1,2.5,8.1
1QMSITPEMrtX0ufLoZOPjS,10778,Pataks,Experiment 2,1,1.85,4.25
1QMSITPEMrtX0ufLoZOPjS,10752,Pataks,Experiment 2,1,2.4,4.25
4VPMI7NcTwedXwjHoMFyo4,10756,Pataks,Experiment 2,1,2.4,7.5
4VPMI7NcTwedXwjHoMFyo4,10758,Pataks,Experiment 2,1,3.25,7.5
4VPMI7NcTwedXwjHoMFyo4,10766,Pataks,Experiment 2,1,1.85,7.5
2JX97DWxCmEIJlukRRFkq7,10740,Sharwoods,Control,1,2.5,10.2
2JX97DWxCmEIJlukRRFkq7,10748,The Spice Tailor,Control,1,3.85,10.2
2JX97DWxCmEIJlukRRFkq7,10749,The Spice Tailor,Control,1,3.85,10.2
3BIzhzhWxsrQcXjeTxFhHw,10752,Pataks,Experiment 1,1,2.4,2.4
4MPV5XZuAAa1oCvwjk0rZx,10761,Sharwoods,Experiment 1,1,2.5,2.5
2p2IJVOGcEbgUHMWKA6a3J,10736,Pataks,Experiment 2,1,2.4,13.2
2p2IJVOGcEbgUHMWKA6a3J,10742,Pataks,Experiment 2,1,2.4,13.2
2p2IJVOGcEbgUHMWKA6a3J,10782,Sharwoods,Experiment 2,2,5.6,13.2
2p2IJVOGcEbgUHMWKA6a3J,10792,Sharwoods,Experiment 2,1,2.8,13.2
1G5gEGoutbsuJHjwn0w1oX,10782,Sharwoods,Control,1,2.8,8.6
1G5gEGoutbsuJHjwn0w1oX,10764,Pataks,Control,1,3.0,8.6
1G5gEGoutbsuJHjwn0w1oX,10784,Sharwoods,Control,1,2.8,8.6
2QInASRZXCVnb1t8TV57C9,10745,Sharwoods,Control,1,2.5,10.6
2QInASRZXCVnb1t8TV57C9,10751,Sharwoods,Control,1,2.5,10.6
2QInASRZXCVnb1t8TV57C9,10765,Bens Original,Control,1,2.6,10.6
2QInASRZXCVnb1t8TV57C9,10780,Loyd Grossman,Control,1,3.0,10.6
40JAudKF7Yhdb1pjuDsvoq,10790,Sharwoods,Experiment 2,1,2.8,14.35
40JAudKF7Yhdb1pjuDsvoq,10740,Sharwoods,Experiment 2,1,2.5,14.35
40JAudKF7Yhdb1pjuDsvoq,10757,Pataks,Experiment 2,1,2.4,14.35
40JAudKF7Yhdb1pjuDsvoq,10791,Sharwoods,Experiment 2,1,2.8,14.35
40JAudKF7Yhdb1pjuDsvoq,10773,The Spice Tailor,Experiment 2,1,3.85,14.35
3Lpa8sw55GyDtg9APKSnd3,10743,Pataks,Experiment 1,1,2.4,2.4
5APcaaAyPk7nzY9HLIM13X,10744,Sharwoods,Control,1,2.5,10.7
5APcaaAyPk7nzY9HLIM13X,10736,Pataks,Control,1,2.4,10.7
5APcaaAyPk7nzY9HLIM13X,10764,Pataks,Control,1,3.0,10.7
5APcaaAyPk7nzY9HLIM13X,10783,Sharwoods,Control,1,2.8,10.7
0zp6lHF5N0EicyufwEsYTk,10769,The Spice Tailor,Experiment 2,1,3.85,6.65
0zp6lHF5N0EicyufwEsYTk,10793,Sharwoods,Experiment 2,1,2.8,6.65
7aUOgfnpBJsm2TbDEiEZmq,10742,Pataks,Experiment 1,1,2.4,16.25
7aUOgfnpBJsm2TbDEiEZmq,10765,Bens Original,Experiment 1,1,2.6,16.25
7aUOgfnpBJsm2TbDEiEZmq,10787,Sharwoods,Experiment 1,1,2.0,16.25
7aUOgfnpBJsm2TbDEiEZmq,10763,Pataks,Experiment 1,1,2.4,16.25
7aUOgfnpBJsm2TbDEiEZmq,10778,Pataks,Experiment 1,1,1.85,16.25
7aUOgfnpBJsm2TbDEiEZmq,10776,Sharwoods,Experiment 1,1,2.5,16.25
7aUOgfnpBJsm2TbDEiEZmq,10745,Sharwoods,Experiment 1,1,2.5,16.25
3Y1wy6iJBffaRlYErPy2Ip,10743,Pataks,Control,2,4.8,9.7
3Y1wy6iJBffaRlYErPy2Ip,10761,Sharwoods,Control,1,2.5,9.7
3Y1wy6iJBffaRlYErPy2Ip,10736,Pataks,Control,1,2.4,9.7
22i1lQuVdfzqMtF5aezO49,10745,Sharwoods,Experiment 2,1,2.5,6.35
22i1lQuVdfzqMtF5aezO49,10768,The Spice Tailor,Experiment 2,1,3.85,6.35
2u15jGO30vbhvGL1ywtzRB,10754,The Spice Tailor,Control,1,3.85,15.4
2u15jGO30vbhvGL1ywtzRB,10749,The Spice Tailor,Control,1,3.85,15.4
2u15jGO30vbhvGL1ywtzRB,10779,The Spice Tailor,Control,1,3.85,15.4
2u15jGO30vbhvGL1ywtzRB,10748,The Spice Tailor,Control,1,3.85,15.4
4odo545xfCbNVcpfKkZXdl,10756,Pataks,Experiment 1,1,2.4,22.3
4odo545xfCbNVcpfKkZXdl,10750,Pataks,Experiment 1,2,4.8,22.3
4odo545xfCbNVcpfKkZXdl,10776,Sharwoods,Experiment 1,1,2.5,22.3
4odo545xfCbNVcpfKkZXdl,10745,Sharwoods,Experiment 1,1,2.5,22.3
4odo545xfCbNVcpfKkZXdl,10779,The Spice Tailor,Experiment 1,1,3.85,22.3
4odo545xfCbNVcpfKkZXdl,10748,The Spice Tailor,Experiment 1,1,3.85,22.3
4odo545xfCbNVcpfKkZXdl,10743,Pataks,Experiment 1,1,2.4,22.3
2pkZFSStlmYPxFZq9kUz1T,10743,Pataks,Experiment 2,1,2.4,6.25
2pkZFSStlmYPxFZq9kUz1T,10772,The Spice Tailor,Experiment 2,1,3.85,6.25
2xlAkzRiAtfWuUwtheqJOC,10745,Sharwoods,Experiment 1,1,2.5,5.1
2xlAkzRiAtfWuUwtheqJOC,10765,Bens Original,Experiment 1,1,2.6,5.1
2oLivzUcWNj1k3VYnsgQ7f,10754,The Spice Tailor,Experiment 1,1,3.85,3.85
2HZoSJykqlMfrj0bxe56Vh,10781,Sharwoods,Control,1,2.8,7.7
2HZoSJykqlMfrj0bxe56Vh,10738,Pataks,Control,1,2.4,7.7
2HZoSJykqlMfrj0bxe56Vh,10776,Sharwoods,Control,1,2.5,7.7
3ll8aHKb7wuWChpJtzqxx8,10745,Sharwoods,Experiment 1,1,2.5,4.9
3ll8aHKb7wuWChpJtzqxx8,10743,Pataks,Experiment 1,1,2.4,4.9
4JnefrJOIhksTXZsJVDa2J,10763,Pataks,Experiment 1,1,2.4,2.4
1DnIeDF4bNfzsh4rkGHm01,10782,Sharwoods,Control,1,2.8,14.35
1DnIeDF4bNfzsh4rkGHm01,10747,The Spice Tailor,Control,2,7.7,14.35
1DnIeDF4bNfzsh4rkGHm01,10773,The Spice Tailor,Control,1,3.85,14.35
3HDygYKztT8ESBL03gSklW,10751,Sharwoods,Experiment 2,1,2.5,14.9
3HDygYKztT8ESBL03gSklW,10770,Sharwoods,Experiment 2,1,2.5,14.9
3HDygYKztT8ESBL03gSklW,10742,Pataks,Experiment 2,1,2.4,14.9
3HDygYKztT8ESBL03gSklW,10745,Sharwoods,Experiment 2,2,5.0,14.9
3HDygYKztT8ESBL03gSklW,10740,Sharwoods,Experiment 2,1,2.5,14.9
3Z0njTMdTL5kHAiV358iUe,10761,Sharwoods,Experiment 1,1,2.5,5.1
3Z0njTMdTL5kHAiV358iUe,10765,Bens Original,Experiment 1,1,2.6,5.1
2A1GmmPcibRNgxFy78KAT0,10752,Pataks,Control,1,2.4,2.4
1lRShoFMZkzf8FaSZCHGzJ,10739,Sharwoods,Experiment 1,1,2.5,2.5
247aPvixUqT65ac04ETGDk,10765,Bens Original,Control,1,2.6,5.0
247aPvixUqT65ac04ETGDk,10743,Pataks,Control,1,2.4,5.0
4C4DZLwaBDYpUDjxVdRQvM,10772,The Spice Tailor,Control,1,3.85,3.85
7ho4qm9dOlQk1e37zg9jp0,10744,Sharwoods,Experiment 2,3,7.5,16.75
7ho4qm9dOlQk1e37zg9jp0,10757,Pataks,Experiment 2,1,2.4,16.75
7ho4qm9dOlQk1e37zg9jp0,10748,The Spice Tailor,Experiment 2,1,3.85,16.75
7ho4qm9dOlQk1e37zg9jp0,10771,Loyd Grossman,Experiment 2,1,3.0,16.75
1HpuvgXqEkdUgV5hn3jRdX,10751,Sharwoods,Control,1,2.5,2.5
0xlfiUhSRE66HlbR0yBhcT,10762,Pataks,Control,1,3.25,24.85
0xlfiUhSRE66HlbR0yBhcT,10767,Sharwoods,Control,1,2.5,24.85
0xlfiUhSRE66HlbR0yBhcT,10758,Pataks,Control,1,3.25,24.85
0xlfiUhSRE66HlbR0yBhcT,10750,Pataks,Control,1,2.4,24.85
0xlfiUhSRE66HlbR0yBhcT,10756,Pataks,Control,1,2.4,24.85
0xlfiUhSRE66HlbR0yBhcT,10747,The Spice Tailor,Control,1,3.85,24.85
0xlfiUhSRE66HlbR0yBhcT,10736,Pataks,Control,2,4.8,24.85
0xlfiUhSRE66HlbR0yBhcT,10743,Pataks,Control,1,2.4,24.85
2xP2tdT9i9RBB7jNuWkKXv,10784,Sharwoods,Experiment 1,1,2.8,10.3
2xP2tdT9i9RBB7jNuWkKXv,10777,Sharwoods,Experiment 1,1,2.5,10.3
2xP2tdT9i9RBB7jNuWkKXv,10745,Sharwoods,Experiment 1,1,2.5,10.3
2xP2tdT9i9RBB7jNuWkKXv,10739,Sharwoods,Experiment 1,1,2.5,10.3
5PTpr5z6Eidw3nsaXb8JSH,10756,Pataks,Experiment 1,1,2.4,7.3
5PTpr5z6Eidw3nsaXb8JSH,10763,Pataks,Experiment 1,1,2.4,7.3
5PTpr5z6Eidw3nsaXb8JSH,10761,Sharwoods,Experiment 1,1,2.5,7.3
57JLFxJ4U2yhWXiKIgYVkz,10746,Pataks,Experiment 2,1,3.25,8.9
57JLFxJ4U2yhWXiKIgYVkz,10758,Pataks,Experiment 2,1,3.25,8.9
57JLFxJ4U2yhWXiKIgYVkz,10752,Pataks,Experiment 2,1,2.4,8.9
4RDtAUY7KRMpY0AEDgp8RV,10743,Pataks,Control,2,4.8,11.3
4RDtAUY7KRMpY0AEDgp8RV,10755,Pataks,Control,1,3.25,11.3
4RDtAUY7KRMpY0AEDgp8RV,10746,Pataks,Control,1,3.25,11.3
4inbMF8vdzd95tCmnMceu3,10770,Sharwoods,Control,1,2.5,5.0
4inbMF8vdzd95tCmnMceu3,10745,Sharwoods,Control,1,2.5,5.0
1Uq7giBCUeXE2P1khJtWze,10736,Pataks,Experiment 1,1,2.4,17.8
1Uq7giBCUeXE2P1khJtWze,10748,The Spice Tailor,Experiment 1,1,3.85,17.8
1Uq7giBCUeXE2P1khJtWze,10779,The Spice Tailor,Experiment 1,1,3.85,17.8
1Uq7giBCUeXE2P1khJtWze,10749,The Spice Tailor,Experiment 1,1,3.85,17.8
1Uq7giBCUeXE2P1khJtWze,10747,The Spice Tailor,Experiment 1,1,3.85,17.8
30N8Apqi1ldPGBAkS54VfG,10770,Sharwoods,Control,1,2.5,22.3
30N8Apqi1ldPGBAkS54VfG,10754,The Spice Tailor,Control,1,3.85,22.3
30N8Apqi1ldPGBAkS54VfG,10759,Sharwoods,Control,1,2.5,22.3
30N8Apqi1ldPGBAkS54VfG,10748,The Spice Tailor,Control,1,3.85,22.3
30N8Apqi1ldPGBAkS54VfG,10740,Sharwoods,Control,1,2.5,22.3
30N8Apqi1ldPGBAkS54VfG,10749,The Spice Tailor,Control,1,3.85,22.3
30N8Apqi1ldPGBAkS54VfG,10755,Pataks,Control,1,3.25,22.3
2RZsB3BBKZ5JO1dN4AFj5d,10742,Pataks,Experiment 2,1,2.4,5.4
2RZsB3BBKZ5JO1dN4AFj5d,10780,Loyd Grossman,Experiment 2,1,3.0,5.4
6a9AGVOBq6Hh0hIudT7hBp,10746,Pataks,Experiment 2,2,6.5,16.0
6a9AGVOBq6Hh0hIudT7hBp,10752,Pataks,Experiment 2,1,2.4,16.0
